sample_id,scene_id,split,source_path,relative_path
0021280,LC08_035036_20190824,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021280\LC08_035036_20190824\all_bands.tif,0021280\LC08_035036_20190824\all_bands.tif
0021283,LC08_045028_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021283\LC08_045028_20190729\all_bands.tif,0021283\LC08_045028_20190729\all_bands.tif
0021287,LC08_030037_20190720,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021287\LC08_030037_20190720\all_bands.tif,0021287\LC08_030037_20190720\all_bands.tif
0021290,LC08_026028_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021290\LC08_026028_20190724\all_bands.tif,0021290\LC08_026028_20190724\all_bands.tif
0021293,LC08_033037_20190826,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021293\LC08_033037_20190826\all_bands.tif,0021293\LC08_033037_20190826\all_bands.tif
0021300,LC08_022037_20190829,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021300\LC08_022037_20190829\all_bands.tif,0021300\LC08_022037_20190829\all_bands.tif
0021315,LC08_029033_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021315\LC08_029033_20190729\all_bands.tif,0021315\LC08_029033_20190729\all_bands.tif
0021322,LC08_024028_20190827,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021322\LC08_024028_20190827\all_bands.tif,0021322\LC08_024028_20190827\all_bands.tif
0021342,LC08_029033_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021342\LC08_029033_20190729\all_bands.tif,0021342\LC08_029033_20190729\all_bands.tif
0021356,LC08_033035_20190709,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021356\LC08_033035_20190709\all_bands.tif,0021356\LC08_033035_20190709\all_bands.tif
0021363,LC08_026034_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021363\LC08_026034_20190724\all_bands.tif,0021363\LC08_026034_20190724\all_bands.tif
0021383,LC08_045030_20190814,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021383\LC08_045030_20190814\all_bands.tif,0021383\LC08_045030_20190814\all_bands.tif
0021387,LC08_026031_20190809,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021387\LC08_026031_20190809\all_bands.tif,0021387\LC08_026031_20190809\all_bands.tif
0021392,LC08_016036_20190702,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021392\LC08_016036_20190702\all_bands.tif,0021392\LC08_016036_20190702\all_bands.tif
0021393,LC08_035037_20190824,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021393\LC08_035037_20190824\all_bands.tif,0021393\LC08_035037_20190824\all_bands.tif
0021410,LC08_043035_20190715,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021410\LC08_043035_20190715\all_bands.tif,0021410\LC08_043035_20190715\all_bands.tif
0021417,LC08_024030_20190827,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021417\LC08_024030_20190827\all_bands.tif,0021417\LC08_024030_20190827\all_bands.tif
0021442,LC08_022033_20190712,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021442\LC08_022033_20190712\all_bands.tif,0021442\LC08_022033_20190712\all_bands.tif
0021451,LC08_038031_20190813,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021451\LC08_038031_20190813\all_bands.tif,0021451\LC08_038031_20190813\all_bands.tif
0021469,LC08_026031_20190809,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021469\LC08_026031_20190809\all_bands.tif,0021469\LC08_026031_20190809\all_bands.tif
0021481,LC08_019033_20190824,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021481\LC08_019033_20190824\all_bands.tif,0021481\LC08_019033_20190824\all_bands.tif
0021492,LC08_021029_20190721,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021492\LC08_021029_20190721\all_bands.tif,0021492\LC08_021029_20190721\all_bands.tif
0021499,LC08_032037_20190718,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021499\LC08_032037_20190718\all_bands.tif,0021499\LC08_032037_20190718\all_bands.tif
0021505,LC08_039033_20190719,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021505\LC08_039033_20190719\all_bands.tif,0021505\LC08_039033_20190719\all_bands.tif
0021506,LC08_039034_20190820,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021506\LC08_039034_20190820\all_bands.tif,0021506\LC08_039034_20190820\all_bands.tif
0021520,LC08_034036_20190817,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021520\LC08_034036_20190817\all_bands.tif,0021520\LC08_034036_20190817\all_bands.tif
0021532,LC08_024037_20190811,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021532\LC08_024037_20190811\all_bands.tif,0021532\LC08_024037_20190811\all_bands.tif
0021537,LC08_037030_20190721,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021537\LC08_037030_20190721\all_bands.tif,0021537\LC08_037030_20190721\all_bands.tif
0021539,LC08_024038_20190726,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021539\LC08_024038_20190726\all_bands.tif,0021539\LC08_024038_20190726\all_bands.tif
0021554,LC08_044029_20190706,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021554\LC08_044029_20190706\all_bands.tif,0021554\LC08_044029_20190706\all_bands.tif
0021558,LC08_022030_20190712,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021558\LC08_022030_20190712\all_bands.tif,0021558\LC08_022030_20190712\all_bands.tif
0021587,LC08_022032_20190712,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021587\LC08_022032_20190712\all_bands.tif,0021587\LC08_022032_20190712\all_bands.tif
0021589,LC08_013030_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021589\LC08_013030_20190729\all_bands.tif,0021589\LC08_013030_20190729\all_bands.tif
0021592,LC08_027032_20190715,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021592\LC08_027032_20190715\all_bands.tif,0021592\LC08_027032_20190715\all_bands.tif
0021599,LC08_033034_20190826,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021599\LC08_033034_20190826\all_bands.tif,0021599\LC08_033034_20190826\all_bands.tif
0021605,LC08_046029_20190720,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021605\LC08_046029_20190720\all_bands.tif,0021605\LC08_046029_20190720\all_bands.tif
0021607,LC08_042031_20190825,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021607\LC08_042031_20190825\all_bands.tif,0021607\LC08_042031_20190825\all_bands.tif
0021619,LC08_018038_20190716,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021619\LC08_018038_20190716\all_bands.tif,0021619\LC08_018038_20190716\all_bands.tif
0021622,LC08_035028_20190707,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021622\LC08_035028_20190707\all_bands.tif,0021622\LC08_035028_20190707\all_bands.tif
0021641,LC08_043031_20190731,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021641\LC08_043031_20190731\all_bands.tif,0021641\LC08_043031_20190731\all_bands.tif
0021646,LC08_022036_20190829,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021646\LC08_022036_20190829\all_bands.tif,0021646\LC08_022036_20190829\all_bands.tif
0021647,LC08_020032_20190714,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021647\LC08_020032_20190714\all_bands.tif,0021647\LC08_020032_20190714\all_bands.tif
0021655,LC08_035036_20190824,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021655\LC08_035036_20190824\all_bands.tif,0021655\LC08_035036_20190824\all_bands.tif
0021657,LC08_026036_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021657\LC08_026036_20190724\all_bands.tif,0021657\LC08_026036_20190724\all_bands.tif
0021666,LC08_046030_20190720,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021666\LC08_046030_20190720\all_bands.tif,0021666\LC08_046030_20190720\all_bands.tif
0021676,LC08_026035_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021676\LC08_026035_20190724\all_bands.tif,0021676\LC08_026035_20190724\all_bands.tif
0021682,LC08_022030_20190712,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021682\LC08_022030_20190712\all_bands.tif,0021682\LC08_022030_20190712\all_bands.tif
0021688,LC08_028034_20190722,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021688\LC08_028034_20190722\all_bands.tif,0021688\LC08_028034_20190722\all_bands.tif
0021695,LC08_037031_20190705,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021695\LC08_037031_20190705\all_bands.tif,0021695\LC08_037031_20190705\all_bands.tif
0021714,LC08_028028_20190706,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021714\LC08_028028_20190706\all_bands.tif,0021714\LC08_028028_20190706\all_bands.tif
0021726,LC08_035032_20190723,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021726\LC08_035032_20190723\all_bands.tif,0021726\LC08_035032_20190723\all_bands.tif
0021727,LC08_032032_20190718,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021727\LC08_032032_20190718\all_bands.tif,0021727\LC08_032032_20190718\all_bands.tif
0021736,LC08_017030_20190709,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021736\LC08_017030_20190709\all_bands.tif,0021736\LC08_017030_20190709\all_bands.tif
0021741,LC08_016035_20190819,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021741\LC08_016035_20190819\all_bands.tif,0021741\LC08_016035_20190819\all_bands.tif
0021742,LC08_026034_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021742\LC08_026034_20190724\all_bands.tif,0021742\LC08_026034_20190724\all_bands.tif
0021744,LC08_028027_20190706,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021744\LC08_028027_20190706\all_bands.tif,0021744\LC08_028027_20190706\all_bands.tif
0021752,LC08_013030_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021752\LC08_013030_20190729\all_bands.tif,0021752\LC08_013030_20190729\all_bands.tif
0021757,LC08_033036_20190709,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021757\LC08_033036_20190709\all_bands.tif,0021757\LC08_033036_20190709\all_bands.tif
0021759,LC08_047027_20190828,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021759\LC08_047027_20190828\all_bands.tif,0021759\LC08_047027_20190828\all_bands.tif
0021764,LC08_020031_20190714,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021764\LC08_020031_20190714\all_bands.tif,0021764\LC08_020031_20190714\all_bands.tif
0021766,LC08_016034_20190702,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021766\LC08_016034_20190702\all_bands.tif,0021766\LC08_016034_20190702\all_bands.tif
0021794,LC08_046027_20190805,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021794\LC08_046027_20190805\all_bands.tif,0021794\LC08_046027_20190805\all_bands.tif
0021800,LC08_017033_20190725,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021800\LC08_017033_20190725\all_bands.tif,0021800\LC08_017033_20190725\all_bands.tif
0021803,LC08_029033_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021803\LC08_029033_20190729\all_bands.tif,0021803\LC08_029033_20190729\all_bands.tif
0021804,LC08_041033_20190818,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021804\LC08_041033_20190818\all_bands.tif,0021804\LC08_041033_20190818\all_bands.tif
0021822,LC08_024038_20190726,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021822\LC08_024038_20190726\all_bands.tif,0021822\LC08_024038_20190726\all_bands.tif
0021825,LC08_030033_20190720,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021825\LC08_030033_20190720\all_bands.tif,0021825\LC08_030033_20190720\all_bands.tif
0021828,LC08_027037_20190731,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021828\LC08_027037_20190731\all_bands.tif,0021828\LC08_027037_20190731\all_bands.tif
0021842,LC08_035033_20190723,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021842\LC08_035033_20190723\all_bands.tif,0021842\LC08_035033_20190723\all_bands.tif
0021845,LC08_041033_20190818,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021845\LC08_041033_20190818\all_bands.tif,0021845\LC08_041033_20190818\all_bands.tif
0021847,LC08_018038_20190716,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021847\LC08_018038_20190716\all_bands.tif,0021847\LC08_018038_20190716\all_bands.tif
0021875,LC08_033037_20190826,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021875\LC08_033037_20190826\all_bands.tif,0021875\LC08_033037_20190826\all_bands.tif
0021892,LC08_023037_20190820,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021892\LC08_023037_20190820\all_bands.tif,0021892\LC08_023037_20190820\all_bands.tif
0021894,LC08_031029_20190828,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021894\LC08_031029_20190828\all_bands.tif,0021894\LC08_031029_20190828\all_bands.tif
0021900,LC08_020036_20190815,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021900\LC08_020036_20190815\all_bands.tif,0021900\LC08_020036_20190815\all_bands.tif
0021915,LC08_046030_20190720,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021915\LC08_046030_20190720\all_bands.tif,0021915\LC08_046030_20190720\all_bands.tif
0021923,LC08_032035_20190718,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021923\LC08_032035_20190718\all_bands.tif,0021923\LC08_032035_20190718\all_bands.tif
0021925,LC08_039027_20190804,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021925\LC08_039027_20190804\all_bands.tif,0021925\LC08_039027_20190804\all_bands.tif
0021926,LC08_036026_20190714,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021926\LC08_036026_20190714\all_bands.tif,0021926\LC08_036026_20190714\all_bands.tif
0021935,LC08_044033_20190823,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021935\LC08_044033_20190823\all_bands.tif,0021935\LC08_044033_20190823\all_bands.tif
0021936,LC08_018037_20190817,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021936\LC08_018037_20190817\all_bands.tif,0021936\LC08_018037_20190817\all_bands.tif
0021946,LC08_031031_20190711,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021946\LC08_031031_20190711\all_bands.tif,0021946\LC08_031031_20190711\all_bands.tif
0021951,LC08_027039_20190816,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021951\LC08_027039_20190816\all_bands.tif,0021951\LC08_027039_20190816\all_bands.tif
0021961,LC08_028038_20190706,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021961\LC08_028038_20190706\all_bands.tif,0021961\LC08_028038_20190706\all_bands.tif
0021968,LC08_044032_20190823,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021968\LC08_044032_20190823\all_bands.tif,0021968\LC08_044032_20190823\all_bands.tif
0021976,LC08_026035_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021976\LC08_026035_20190724\all_bands.tif,0021976\LC08_026035_20190724\all_bands.tif
0021980,LC08_028032_20190722,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021980\LC08_028032_20190722\all_bands.tif,0021980\LC08_028032_20190722\all_bands.tif
0021983,LC08_023032_20190804,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0021983\LC08_023032_20190804\all_bands.tif,0021983\LC08_023032_20190804\all_bands.tif
0022025,LC08_043029_20190731,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022025\LC08_043029_20190731\all_bands.tif,0022025\LC08_043029_20190731\all_bands.tif
0022032,LC08_028031_20190807,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022032\LC08_028031_20190807\all_bands.tif,0022032\LC08_028031_20190807\all_bands.tif
0022044,LC08_033030_20190725,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022044\LC08_033030_20190725\all_bands.tif,0022044\LC08_033030_20190725\all_bands.tif
0022052,LC08_031030_20190828,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022052\LC08_031030_20190828\all_bands.tif,0022052\LC08_031030_20190828\all_bands.tif
0022061,LC08_026038_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022061\LC08_026038_20190724\all_bands.tif,0022061\LC08_026038_20190724\all_bands.tif
0022066,LC08_038036_20190813,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022066\LC08_038036_20190813\all_bands.tif,0022066\LC08_038036_20190813\all_bands.tif
0022072,LC08_016036_20190702,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022072\LC08_016036_20190702\all_bands.tif,0022072\LC08_016036_20190702\all_bands.tif
0022077,LC08_027040_20190816,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022077\LC08_027040_20190816\all_bands.tif,0022077\LC08_027040_20190816\all_bands.tif
0022092,LC08_035026_20190723,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022092\LC08_035026_20190723\all_bands.tif,0022092\LC08_035026_20190723\all_bands.tif
0022101,LC08_039026_20190804,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022101\LC08_039026_20190804\all_bands.tif,0022101\LC08_039026_20190804\all_bands.tif
0022103,LC08_029036_20190814,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022103\LC08_029036_20190814\all_bands.tif,0022103\LC08_029036_20190814\all_bands.tif
0022111,LC08_016035_20190819,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022111\LC08_016035_20190819\all_bands.tif,0022111\LC08_016035_20190819\all_bands.tif
0022124,LC08_023035_20190820,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022124\LC08_023035_20190820\all_bands.tif,0022124\LC08_023035_20190820\all_bands.tif
0022125,LC08_041032_20190818,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022125\LC08_041032_20190818\all_bands.tif,0022125\LC08_041032_20190818\all_bands.tif
0022132,LC08_032033_20190718,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022132\LC08_032033_20190718\all_bands.tif,0022132\LC08_032033_20190718\all_bands.tif
0022145,LC08_035036_20190824,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022145\LC08_035036_20190824\all_bands.tif,0022145\LC08_035036_20190824\all_bands.tif
0022155,LC08_029030_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022155\LC08_029030_20190729\all_bands.tif,0022155\LC08_029030_20190729\all_bands.tif
0022167,LC08_026029_20190724,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022167\LC08_026029_20190724\all_bands.tif,0022167\LC08_026029_20190724\all_bands.tif
0022171,LC08_033031_20190709,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022171\LC08_033031_20190709\all_bands.tif,0022171\LC08_033031_20190709\all_bands.tif
0022212,LC08_045029_20190729,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022212\LC08_045029_20190729\all_bands.tif,0022212\LC08_045029_20190729\all_bands.tif
0022213,LC08_027040_20190816,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022213\LC08_027040_20190816\all_bands.tif,0022213\LC08_027040_20190816\all_bands.tif
0022225,LC08_027027_20190731,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022225\LC08_027027_20190731\all_bands.tif,0022225\LC08_027027_20190731\all_bands.tif
0022233,LC08_028034_20190722,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022233\LC08_028034_20190722\all_bands.tif,0022233\LC08_028034_20190722\all_bands.tif
0022266,LC08_011029_20190731,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022266\LC08_011029_20190731\all_bands.tif,0022266\LC08_011029_20190731\all_bands.tif
0022274,LC08_039029_20190719,val,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0022274\LC08_039029_20190719\all_bands.tif,0022274\LC08_039029_20190719\all_bands.tif
